timestamp,sensorId,temp,humidity,pressure
1.78016E+12,201,25.13368862,51.46276467,1008.834267
1.78016E+12,24,22.3995452,57.71827544,1022.410476
1.78016E+12,118,23.69219903,61.68174436,1001.949956
1.78016E+12,74,21.77243646,64.78373559,1044.331058
1.78016E+12,87,21.00944531,62.06934403,1001.163026
1.78016E+12,114,22.00116377,68.21547498,1028.36392
1.78016E+12,72,24.6012455,67.30229869,1012.2705
1.78016E+12,102,22.06586231,59.16829611,1018.306168
1.78016E+12,204,28.77770934,67.44353429,1045.569323
1.78016E+12,40,26.48965668,61.48662773,1007.178841
1.78016E+12,95,20.69259749,64.69253503,1013.106411
1.78016E+12,35,22.17700762,55.82297947,1019.104429
1.78016E+12,225,25.19599471,61.5530466,1048.630941
1.78016E+12,38,27.60668339,52.77139984,1021.356127
1.78016E+12,176,21.96581194,52.46488487,1046.921591
1.78016E+12,233,23.54491828,53.40588107,1003.817136
1.78016E+12,145,25.59961017,65.26201925,1021.750971
1.78016E+12,19,20.13673069,67.83016243,1019.790722
1.78016E+12,91,28.65416022,61.66419752,1029.28686
1.78016E+12,53,28.3521233,69.50319018,1037.40648
1.78016E+12,103,22.65398226,65.40396328,1010.93862
1.78016E+12,253,27.88304844,51.91179529,1039.534728
1.78016E+12,55,25.21828048,59.74837035,1022.007397
1.78016E+12,85,20.98212133,54.2934247,1017.904816
1.78016E+12,170,24.67064502,65.0649802,1025.161131
1.78016E+12,106,25.84470491,52.05357688,1035.263017
1.78016E+12,28,24.93555064,59.20679393,1024.893818
1.78016E+12,290,27.62642856,63.74195082,1005.423471
1.78016E+12,53,27.35368704,50.47858832,1018.534753
1.78016E+12,98,29.55229285,62.00380497,1022.931287
1.78016E+12,204,29.94150474,51.64089849,1034.058813
1.78016E+12,51,21.79454564,52.74557032,1011.094167
1.78016E+12,224,23.1329513,53.15186565,1041.460584
1.78016E+12,235,26.41809619,67.7277791,1015.126236
1.78016E+12,128,25.08617559,53.47047003,1011.914653
1.78016E+12,125,25.18917033,61.63276627,1008.72581
1.78016E+12,72,25.42431109,68.83277166,1039.025767
1.78016E+12,159,24.55142694,61.60162349,1019.864867
1.78016E+12,85,24.30689232,59.44623709,1033.233698
1.78016E+12,80,21.00962509,63.03473128,1016.769494
1.78016E+12,122,24.03294641,63.85335331,1009.081667
1.78016E+12,109,20.44339175,67.75150133,1038.423149
1.78016E+12,141,22.21894615,51.68790008,1004.98519
1.78016E+12,160,20.23067874,62.99736063,1000.720232
1.78016E+12,172,28.29360485,57.33026172,1036.38678
1.78016E+12,32,25.33853616,57.41535995,1013.792148
1.78016E+12,28,29.01286228,68.60830825,1036.09569
1.78016E+12,30,27.58625356,52.2029221,1026.865252
1.78016E+12,145,28.20251832,57.41084942,1004.404142
1.78016E+12,33,20.6080779,50.86710978,1000.630204
1.78016E+12,91,27.11601818,56.8431019,1045.947634
1.78016E+12,41,27.38119353,67.40798835,1016.278284
1.78016E+12,167,29.00661594,59.00313149,1019.941132
1.78016E+12,119,26.33811065,55.72176471,1028.680991
1.78016E+12,37,27.51389968,56.50135206,1018.688463
1.78016E+12,245,20.06966619,52.63859612,1048.923553
1.78016E+12,115,28.7713506,52.3785031,1042.13262
1.78016E+12,171,26.65113527,51.2051477,1045.187537
1.78016E+12,168,28.26899014,56.98615496,1013.239721
1.78016E+12,108,29.1348005,63.14976807,1034.878287
1.78016E+12,204,25.88084016,53.71799579,1020.630652
1.78016E+12,6,20.72306749,66.19711305,1002.483688
1.78016E+12,160,22.1754811,52.05441726,1046.271478
1.78016E+12,296,25.51774365,62.98586959,1048.74432
1.78016E+12,234,22.34121574,68.33750048,1021.99864
1.78016E+12,122,24.56244452,68.83468351,1039.474709
1.78016E+12,47,25.51024547,53.12362965,1012.946835
1.78016E+12,212,25.01075474,51.68492767,1022.686608
1.78016E+12,11,25.8862805,50.88806732,1002.969435
1.78016E+12,100,24.58707541,68.1520482,1027.069858
1.78016E+12,237,20.37004014,59.60154134,1048.560786
1.78016E+12,97,27.98772132,52.77933209,1036.801857
1.78016E+12,201,23.33344365,57.5222197,1045.42431
1.78016E+12,104,20.39074483,62.51119428,1040.966844
1.78016E+12,54,26.71005336,58.13753706,1025.818915
1.78016E+12,230,23.60794947,59.30343314,1019.709329
1.78016E+12,184,28.54741727,55.16319136,1026.80103
1.78016E+12,41,23.78964526,66.88738391,1002.015966
1.78016E+12,56,24.11488215,57.70990396,1034.575348
1.78016E+12,23,29.23349053,56.50294886,1012.500709
1.78016E+12,138,27.72552504,52.56501295,1007.53059
1.78016E+12,79,22.41670388,60.22358414,1018.257266
1.78016E+12,57,20.61718242,60.11365881,1007.468304
1.78016E+12,217,28.18160367,60.44338357,1002.586006
1.78016E+12,38,23.30206811,57.06728309,1022.236386
1.78016E+12,258,23.84545131,65.06586118,1035.575737
1.78016E+12,100,29.16429469,50.89110891,1047.726147
1.78016E+12,10,20.57587085,62.98717704,1040.67158
1.78016E+12,50,20.66964854,68.43776266,1044.958204
1.78016E+12,46,23.76906679,67.14150847,1027.537265
1.78016E+12,101,26.62547906,50.13383838,1037.375153
1.78016E+12,84,27.62198491,65.10373847,1048.837195
1.78016E+12,97,27.18152478,54.59630008,1027.427857
1.78016E+12,226,28.36904853,58.74485995,1030.927998
1.78016E+12,18,27.99026499,63.20386334,1032.278948
1.78016E+12,248,29.16283413,65.92910861,1048.894477
1.78016E+12,32,28.5086622,58.26944604,1003.016943
1.78016E+12,54,20.17377994,65.25701967,1003.150962
1.78016E+12,2,28.51439905,63.15850667,1019.592183
1.78016E+12,257,24.15788977,59.85099845,1021.141646
1.78016E+12,256,24.62423366,69.62885619,1021.768011
1.78016E+12,156,29.48922874,61.89366378,1017.020998
1.78016E+12,150,29.72919613,51.76718168,1046.556868
1.78016E+12,229,28.96234782,62.57529132,1024.706752
1.78016E+12,195,20.28304683,67.51324082,1019.842372
1.78016E+12,133,27.8662036,69.59946281,1039.998527
1.78016E+12,294,26.93884122,69.51346554,1049.000959
1.78016E+12,66,24.04572666,50.77197817,1005.719024
1.78016E+12,61,29.83341502,53.08830936,1008.765705
1.78016E+12,3,24.39255236,53.28127858,1037.275846
1.78016E+12,48,21.43948635,52.66268624,1008.956342
1.78016E+12,181,28.0642868,57.0935867,1048.858691
1.78016E+12,228,26.39937031,55.07861195,1016.204415
1.78016E+12,103,21.34822644,66.46544386,1024.450276
1.78016E+12,164,26.48429234,63.87035559,1022.37218
1.78016E+12,232,29.24260871,65.68243243,1027.74874
1.78016E+12,278,28.21334654,62.1512531,1046.870202
1.78016E+12,189,29.36418249,58.40068264,1046.62218
1.78016E+12,282,23.22902802,60.96714739,1024.068491
1.78016E+12,176,23.16925242,69.3098568,1046.242156
1.78016E+12,167,20.28316935,55.31693792,1010.818163
1.78016E+12,73,25.64029879,56.17196362,1048.927083
1.78016E+12,272,29.11298336,59.97095526,1034.17718
1.78016E+12,133,29.685348,69.13091366,1017.236245
1.78016E+12,89,28.45684466,56.68236203,1027.947791
1.78016E+12,74,24.46337236,65.93461616,1031.662161
1.78016E+12,254,24.54504844,69.49798138,1027.226359
1.78016E+12,37,26.71566141,58.64523737,1040.058645
1.78016E+12,162,28.15992163,65.57632714,1002.715272
1.78016E+12,63,25.97082977,50.76460074,1026.682086
1.78016E+12,233,20.34541139,66.29829191,1009.79914
1.78016E+12,161,21.96058423,62.85672148,1000.673802
1.78016E+12,193,21.59486636,64.61820454,1032.395424
1.78016E+12,200,26.44624049,64.15933658,1021.631146
1.78016E+12,295,29.88210221,62.99862367,1002.793783
1.78016E+12,62,26.51900082,65.89304659,1041.70829
1.78016E+12,48,22.7638229,68.28385034,1020.510844
1.78016E+12,154,23.37916131,60.39534527,1033.455109
1.78016E+12,9,26.83197481,65.11399894,1029.55958
1.78016E+12,236,29.68881328,63.43986578,1011.881947
1.78016E+12,265,29.17214569,61.49745643,1031.382556
1.78016E+12,182,22.75721677,66.21276451,1024.860102
1.78016E+12,245,21.68141216,50.73277834,1012.208908
1.78016E+12,40,29.06028038,60.08645829,1024.431463
1.78016E+12,154,22.32661273,54.32870431,1012.613161
1.78016E+12,109,22.37452062,68.34129154,1025.284923
1.78016E+12,39,27.11567979,53.17155249,1020.798968
1.78016E+12,206,24.39851126,50.03139803,1018.125052
1.78016E+12,199,28.39981103,52.49769464,1025.293928
1.78016E+12,241,24.02530284,56.95186763,1048.874609
1.78016E+12,63,20.20272491,67.58327556,1046.351231
1.78016E+12,270,23.69404855,58.15488017,1018.384921
1.78016E+12,227,28.65032416,68.7405188,1023.033167
1.78016E+12,233,25.18431531,52.40732335,1029.997775
1.78016E+12,119,20.16166155,69.78336018,1037.522043
1.78016E+12,146,24.75654316,63.37501826,1021.944139
1.78016E+12,34,25.40853465,62.8389883,1000.677876
1.78016E+12,147,25.94335079,66.42297551,1014.362285
1.78016E+12,5,21.76952055,60.30752747,1047.200685
1.78016E+12,161,25.14154238,61.75139872,1004.440289
1.78016E+12,181,22.87822499,67.59750733,1021.277085
1.78016E+12,206,27.64439231,50.03086614,1011.274738
1.78016E+12,17,26.26779692,59.48856094,1000.38537
1.78016E+12,34,23.83448356,65.26578976,1049.927952
1.78016E+12,186,20.63851989,66.64363976,1036.631963
1.78016E+12,83,22.4988076,57.50552635,1021.477111
1.78016E+12,140,23.14777248,66.48531739,1011.917269
1.78016E+12,92,23.85562183,66.79298842,1005.349398
1.78016E+12,190,22.73790689,60.86586822,1045.259787
1.78016E+12,20,21.87756822,53.40863493,1017.117243
1.78016E+12,287,22.54013751,59.3062986,1009.757563
1.78016E+12,80,22.58753629,58.36310115,1007.793239
1.78016E+12,3,24.77633158,51.89371273,1033.104698
1.78016E+12,61,26.37328734,66.12069076,1010.915698
1.78016E+12,97,21.41299833,60.84766435,1036.691237
1.78016E+12,90,22.05357047,56.54830193,1020.641356
1.78016E+12,141,26.06801816,66.92187326,1007.412653
1.78016E+12,14,23.32239216,51.05482976,1029.752837
1.78016E+12,294,25.60941999,68.3887663,1014.95499
1.78016E+12,280,23.90799579,51.85227226,1017.772851
1.78016E+12,145,26.44292074,58.8266596,1022.186392
1.78016E+12,136,20.32356563,58.39302802,1038.660599
1.78016E+12,128,22.54807465,50.00021525,1003.086873
1.78016E+12,84,21.65858977,57.60231472,1029.484883
1.78016E+12,14,21.20536641,55.19000162,1037.784032
1.78016E+12,44,21.52072924,57.85100921,1046.439237
1.78016E+12,26,20.59635624,67.9478421,1004.929285
1.78016E+12,213,26.60326896,54.00984025,1038.659805
1.78016E+12,73,28.77337325,63.76487643,1027.831594
1.78016E+12,180,23.06974389,57.76987713,1019.814791
1.78016E+12,150,23.57235829,68.69930101,1048.846039
1.78016E+12,157,23.17808313,62.71774291,1009.331497
1.78016E+12,173,21.46295748,59.1650554,1008.757921
1.78016E+12,133,20.20554188,69.17774536,1032.208899
1.78016E+12,277,25.54239224,63.6400884,1014.074113
1.78016E+12,111,28.83978269,51.82816917,1015.232788
1.78016E+12,26,21.56954214,68.13577122,1026.796953
1.78016E+12,16,21.50880431,54.28344644,1043.70885
1.78016E+12,189,21.32443861,50.32267966,1027.698162
1.78016E+12,245,24.36021179,67.37941016,1035.663903
1.78016E+12,213,27.40583939,63.92100158,1040.533377
1.78016E+12,30,20.15151468,64.08441331,1049.814039
1.78016E+12,20,24.35367957,56.45992517,1018.068375
1.78016E+12,146,27.23088902,57.84473466,1015.864215
1.78016E+12,265,22.84870656,56.52768183,1009.674713
1.78016E+12,107,20.60091397,56.37290186,1037.035929
1.78016E+12,119,20.19973846,53.65863252,1035.258369
1.78016E+12,254,29.94202708,62.68257466,1017.601012
1.78016E+12,206,22.8938825,65.13503295,1028.636485
1.78016E+12,28,27.66843376,52.66121284,1023.922746
1.78016E+12,159,23.98447494,60.3379332,1009.83301
1.78016E+12,244,23.73846685,51.4135544,1038.608728
1.78016E+12,13,20.78612251,54.63580314,1038.035925
1.78016E+12,225,26.2826018,69.88994039,1049.590315
1.78016E+12,113,26.20360353,54.98473771,1022.476579
1.78016E+12,115,22.33702517,52.57559632,1049.768916
1.78016E+12,43,28.90154673,68.40014495,1010.616529
1.78016E+12,126,27.22852528,67.5840998,1011.694982
1.78016E+12,71,22.13491206,64.03758746,1044.056094
1.78016E+12,176,20.75144352,67.95766474,1003.800592
1.78016E+12,140,22.69536752,56.22876422,1049.789329
1.78016E+12,19,24.49511788,66.0599296,1020.928779
1.78016E+12,68,27.91083428,60.99448611,1033.733889
1.78016E+12,232,25.38454429,66.05495585,1034.532275
1.78016E+12,266,28.20407068,67.98882713,1018.672488
1.78016E+12,196,20.03250057,59.58447151,1043.611636
1.78016E+12,269,22.84332405,52.34100756,1005.415354
1.78016E+12,96,26.51986238,59.69319552,1040.977466
1.78016E+12,113,20.4887912,60.64237767,1038.889276
1.78016E+12,181,27.81584543,60.64953185,1002.848124
1.78016E+12,227,22.96956349,59.69950554,1010.900437
1.78016E+12,67,22.7073233,53.39916626,1021.695008
1.78016E+12,14,24.64665766,67.44808056,1005.415198
1.78016E+12,194,27.3600003,58.3459388,1042.737693
1.78016E+12,159,24.69568393,59.02889558,1003.266028
1.78016E+12,180,25.75768934,54.85311564,1034.879949
1.78016E+12,138,25.43241082,50.94425302,1036.133473
1.78016E+12,31,24.53167076,56.26789264,1047.213175
1.78016E+12,167,27.35048278,57.31074288,1003.106543
1.78016E+12,82,21.06190711,60.35832435,1043.44555
1.78016E+12,228,27.81251219,60.15840118,1004.452822
1.78016E+12,285,25.76998432,56.05313344,1017.052819
1.78016E+12,144,26.32643466,56.92302989,1032.463809
1.78016E+12,245,22.93716665,61.11255872,1000.277965
1.78016E+12,213,27.67218665,52.97568165,1034.827782
1.78016E+12,50,22.89563884,69.06001947,1018.408201
1.78016E+12,148,23.08685439,55.5773009,1036.755696
1.78016E+12,141,28.935998,55.82201767,1033.760991
1.78016E+12,264,24.09045743,52.73692279,1006.929082
1.78016E+12,121,25.78974854,52.76051931,1013.021451
1.78016E+12,203,25.16630121,55.89791687,1010.620609
1.78016E+12,145,26.96311555,57.51711248,1037.253819
1.78016E+12,210,21.05943983,67.05508237,1028.193516
1.78016E+12,21,25.63153805,50.79215734,1023.000314
1.78016E+12,222,29.33933512,64.9807421,1046.739357
1.78016E+12,294,24.85138533,62.17673324,1037.818631
1.78016E+12,183,28.72149721,59.95369049,1035.090752
1.78016E+12,273,28.69981079,60.82153856,1029.271277
1.78016E+12,141,27.33117443,69.24816535,1021.293941
1.78016E+12,6,21.63763151,58.05513912,1025.714482
1.78016E+12,81,24.88087078,54.16935099,1032.595256
1.78016E+12,9,28.06508535,66.35796389,1040.523767
1.78016E+12,85,29.25500272,66.05483133,1020.487945
1.78016E+12,277,28.01979651,51.03791217,1039.402688
1.78016E+12,86,23.20175067,61.04863367,1024.64671
1.78016E+12,299,28.59833608,63.66609038,1010.759736
1.78016E+12,27,24.69756918,54.29753119,1011.95437
1.78016E+12,122,20.59228072,61.55453964,1036.005686
1.78016E+12,27,28.5897858,56.62654846,1000.288897
1.78016E+12,42,22.35851333,66.34964927,1035.470061
1.78016E+12,278,28.34159068,56.85790107,1001.192678
1.78016E+12,55,27.05178729,65.46030628,1027.660555
1.78016E+12,162,26.13471971,50.14757299,1035.012484
1.78016E+12,119,21.3858187,69.76539414,1022.005746
1.78016E+12,39,27.49426301,60.69270081,1047.554456
1.78016E+12,222,24.20295491,51.53678079,1007.597419
1.78016E+12,275,21.31292159,66.36980902,1018.495913
1.78016E+12,1,20.87718698,56.51633464,1039.908035
1.78016E+12,101,21.73962943,62.36023982,1047.682855
1.78016E+12,128,24.07265759,62.35100974,1005.582451
1.78016E+12,232,24.12978679,58.3587871,1015.254537
1.78016E+12,178,28.81577273,57.83158309,1007.350979
1.78016E+12,113,27.13833788,67.34075687,1011.78046
1.78016E+12,264,20.78603511,62.09791428,1016.072416
1.78016E+12,184,29.94212787,50.23001727,1035.6059
1.78016E+12,132,23.80124966,57.17397852,1019.847564
1.78016E+12,54,20.01226949,59.5278764,1028.894507
1.78016E+12,105,28.58152508,68.79181338,1041.025263
1.78016E+12,113,25.3258639,63.09717896,1023.860881
1.78016E+12,85,21.33517516,61.27408589,1019.064341
1.78016E+12,98,26.21544919,53.87872674,1036.250916
1.78016E+12,46,27.76495336,52.26316841,1033.616603
1.78016E+12,266,20.33449773,68.87032067,1024.308829
1.78016E+12,237,29.65243566,64.75298423,1032.65701
1.78016E+12,190,23.83923097,50.48167924,1002.307996
1.78016E+12,17,24.14722009,53.63805273,1011.05549
1.78016E+12,85,28.06072653,56.42387445,1018.419538
1.78016E+12,127,21.63571427,51.58874206,1033.889327
1.78016E+12,196,28.46587258,57.5715443,1023.650752
1.78016E+12,92,21.7262717,59.01263973,1041.72242
1.78016E+12,11,28.5288396,51.36937193,1003.50103
1.78016E+12,67,26.4382647,68.47501668,1004.919348
1.78016E+12,232,28.81884526,56.99824676,1024.501689
1.78016E+12,9,29.0951857,62.78249245,1008.363353
1.78016E+12,37,28.39848008,52.35956008,1049.533195
1.78016E+12,107,24.72573786,69.2518231,1034.329924
1.78016E+12,81,26.19383111,64.21581386,1038.832024
1.78016E+12,261,22.13388284,60.72283122,1035.076804
1.78016E+12,193,20.30825875,50.05832865,1041.838251
1.78016E+12,38,28.46112624,62.42199723,1048.278792
1.78016E+12,284,26.62730265,50.73118552,1049.917404
1.78016E+12,194,21.26017967,55.20876427,1014.706043
1.78016E+12,96,27.438999,63.19703561,1014.812119
1.78016E+12,223,29.90209693,61.83612392,1016.40654
